"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1903320","regulation of protein modification by small protein conjugation or removal","18/271","242/18860",0.0743801652892562,5.17642035924491,7.89516728125396,1.44720218495465e-08,4.09163526837178e-06,3.65055020051718e-06,"RPS7/HSPA1B/HSPA1A/HSP90AA1/TNFAIP3/UBE2S/UBB/DNAJA1/VPS28/HSP90AB1/WASHC1/CDK5RAP3/HSPA5/BIRC3/ISG15/HERPUD1/BIRC2/SQSTM1",18
"GO:1901873","regulation of post-translational protein modification","18/271","247/18860",0.0728744939271255,5.07163452201324,7.77723170352352,1.9878458082151e-08,5.15183371962413e-06,4.59645750039912e-06,"RPS7/HSPA1B/HSPA1A/HSP90AA1/TNFAIP3/UBE2S/UBB/DNAJA1/VPS28/HSP90AB1/WASHC1/CDK5RAP3/HSPA5/BIRC3/ISG15/HERPUD1/BIRC2/SQSTM1",18
"GO:0009408","response to heat","12/271","103/18860",0.116504854368932,8.10805001253896,8.73380236162422,2.91081618353176e-08,6.96356794675676e-06,6.21288377310909e-06,"HSPA1B/HSPA1A/IER5/DNAJB1/HSP90AA1/DNAJA1/BAG3/HSPB1/CHORDC1/HSP90AB1/SOD1/DNAJB6",12
"GO:1901798","positive regulation of signal transduction by p53 class mediator","8/271","36/18860",0.222222222222222,15.4653546535465,10.4891510894875,3.50059109453148e-08,7.77631307428066e-06,6.93801362795864e-06,"RPL37/RPS7/RPS15/PPP1R15A/DDX5/UBB/HEXIM1/CDK5RAP3",8
"GO:2001242","regulation of intrinsic apoptotic signaling pathway","15/271","195/18860",0.0769230769230769,5.35339199545842,7.37814260325182,1.53171227496361e-07,3.17575011675788e-05,2.83339898723093e-05,"RPS7/HSPA1A/UBB/DNAJA1/HSPB1/ATF4/SOD1/YBX3/GRINA/SIAH1/BBC3/CDKN2D/HERPUD1/RRN3/SOD2",15
"GO:1901796","regulation of signal transduction by p53 class mediator","12/271","123/18860",0.0975609756097561,6.78966789667897,7.77807527778648,2.12295291728265e-07,4.12648973296815e-05,3.68164729602438e-05,"RPL37/RPS7/RPS15/PPP1R15A/SOX4/DDX5/UBB/SGK1/HEXIM1/CDK5RAP3/NOP2/RRN3",12
"GO:0009266","response to temperature stimulus","14/271","175/18860",0.08,5.56752767527675,7.32942023291413,2.47350673899796e-07,4.52506232840216e-05,4.03725310464312e-05,"NFKBIA/HSPA1B/HSPA1A/IER5/DNAJB1/HSP90AA1/DNAJA1/BAG3/HSPB1/CHORDC1/HSPD1/HSP90AB1/SOD1/DNAJB6",14
"GO:0034620","cellular response to unfolded protein","11/271","106/18860",0.10377358490566,7.22202882406183,7.75628855181201,3.66305858792541e-07,6.32895122691557e-05,5.6466797881704e-05,"HSPA1A/PPP1R15A/BAG3/ATF4/HSPD1/CDK5RAP3/HSPA5/ERN1/BBC3/DNAJB9/HERPUD1",11
"GO:0034605","cellular response to heat","9/271","66/18860",0.136363636363636,9.49010399194901,8.34240612359588,4.13889326366574e-07,6.67931057966903e-05,5.95926982163059e-05,"HSPA1B/HSPA1A/IER5/DNAJB1/HSP90AA1/BAG3/CHORDC1/HSP90AB1/DNAJB6",9
"GO:0031647","regulation of protein stability","21/271","404/18860",0.051980198019802,3.61751488802017,6.42135993993994,4.29537657856529e-07,6.67931057966903e-05,5.95926982163059e-05,"RPS7/HSPA1B/HSPA1A/SOX4/HSP90AA1/TCP1/USP9Y/BAG3/HSPA8/HSPD1/HSP90AB1/MYLIP/SIAH1/TARDBP/SMAD7/RPAP3/AHSA1/CDKN2AIP/DNLZ/COG3/CDC37L1",21
"GO:0072594","establishment of protein localization to organelle","23/271","478/18860",0.0481171548117155,3.34866988837252,6.279940214785,4.64719138540123e-07,6.88226914695134e-05,6.14034911875571e-05,"NFKBIA/NR4A1/HSP90AA1/ZFAND2A/TNFAIP3/TCP1/DNAJA1/BAG3/VPS28/HSPA8/HSPD1/HSPA4/KPNA2/ZFAND2B/INSIG1/HSPA5/TARDBP/BBC3/SGTB/HERPUD1/DNLZ/TIMM17A/SQSTM1",23
"GO:0051131","chaperone-mediated protein complex assembly","6/271","25/18860",0.24,16.7025830258303,9.48580630656584,1.17247564783181e-06,0.000165745421125315,0.000147877789841371,"HSPA1A/HSP90AA1/HSPD1/HSP90AB1/HSPA4/DNLZ",6
"GO:0070424","regulation of nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway","5/271","15/18860",0.333333333333333,23.1980319803198,10.3843183408821,1.57586047438807e-06,0.000213083742406387,0.00019011296157835,"HSPA1B/HSPA1A/TNFAIP3/BIRC3/BIRC2",5
"GO:0035967","cellular response to topologically incorrect protein","11/271","124/18860",0.0887096774193548,6.17366980121414,6.97890156858312,1.77428910453968e-06,0.000228543719256311,0.000203906327283681,"HSPA1A/PPP1R15A/BAG3/ATF4/HSPD1/CDK5RAP3/HSPA5/ERN1/BBC3/DNAJB9/HERPUD1",11
"GO:0062197","cellular response to chemical stress","18/271","335/18860",0.0537313432835821,3.73938425951424,6.10818543593783,1.83716816122437e-06,0.000228543719256311,0.000203906327283681,"HSPA1B/HSPA1A/FOS/TNFAIP3/DNAJA1/OSER1/ATF4/SOD1/RELB/KDM6B/TXN/YBX3/PRDX1/ERN1/NINJ1/ANKZF1/SOD2/GCH1",18
"GO:0035872","nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway","6/271","31/18860",0.193548387096774,13.4698250208309,8.38964415275122,4.53410719417613e-06,0.000542348975918761,0.000483882856835963,"NFKBIA/HSPA1B/HSPA1A/TNFAIP3/BIRC3/BIRC2",6
"GO:2001243","negative regulation of intrinsic apoptotic signaling pathway","10/271","115/18860",0.0869565217391304,6.05166051660517,6.56079272084737,6.29602400617584e-06,0.000725208691081736,0.000647029991433899,"HSPA1A/DNAJA1/HSPB1/ATF4/YBX3/GRINA/CDKN2D/HERPUD1/RRN3/SOD2",10
"GO:0070841","inclusion body assembly","6/271","33/18860",0.181818181818182,12.6534719892653,8.08979855328642,6.65807963677031e-06,0.000739522416798416,0.000659800673779193,"HSPA1B/HSPA1A/DNAJB1/HSP90AA1/BAG3/DNAJB6",6
"GO:0030968","endoplasmic reticulum unfolded protein response","9/271","94/18860",0.0957446808510638,6.66326450498548,6.64600829178001,8.37982138285255e-06,0.000898663603471429,0.000801786176595257,"HSPA1A/PPP1R15A/ATF4/CDK5RAP3/HSPA5/ERN1/BBC3/DNAJB9/HERPUD1",9
"GO:0034614","cellular response to reactive oxygen species","11/271","153/18860",0.0718954248366013,5.00349709379447,6.00342544833754,1.35610049611973e-05,0.00140582418097745,0.00125427400272688,"FOS/TNFAIP3/OSER1/SOD1/KDM6B/TXN/PRDX1/ERN1/ANKZF1/SOD2/GCH1",11
"GO:0031397","negative regulation of protein ubiquitination","8/271","78/18860",0.102564102564103,7.13785599394456,6.55856821634379,1.61087444181513e-05,0.00155368545381491,0.00138619558512646,"RPS7/HSPA1B/HSPA1A/TNFAIP3/DNAJA1/VPS28/ISG15/SQSTM1",8
"GO:0071806","protein transmembrane transport","8/271","78/18860",0.102564102564103,7.13785599394456,6.55856821634379,1.61087444181513e-05,0.00155368545381491,0.00138619558512646,"HSP90AA1/HSPD1/HSPA4/ZFAND2B/HSPA5/DNLZ/TIMM17A/IFT20",8
"GO:0050821","protein stabilization","14/271","250/18860",0.056,3.89726937269373,5.56803113697372,1.64860514391936e-05,0.00155368545381491,0.00138619558512646,"RPS7/HSPA1B/HSPA1A/SOX4/HSP90AA1/TCP1/BAG3/HSPD1/HSP90AB1/SMAD7/RPAP3/DNLZ/COG3/CDC37L1",14
"GO:0042542","response to hydrogen peroxide","9/271","103/18860",0.087378640776699,6.08103750940422,6.2431718011062,1.7670788927047e-05,0.00161635745773871,0.00144211144308656,"DUSP1/TNFAIP3/OSER1/SOD1/KDM6B/TXN/ERN1/ANKZF1/SOD2",9
"GO:0034976","response to endoplasmic reticulum stress","15/271","288/18860",0.0520833333333333,3.62469249692497,5.41952592489042,1.94077391126819e-05,0.00172451624686974,0.00153861053536931,"HSPA1A/PPP1R15A/ATF4/AUP1/TMEM258/CDK5RAP3/HSPA5/GRINA/ERN1/TARDBP/BBC3/DNAJB9/HERPUD1/ANKZF1/FBXO44",15
"GO:2001233","regulation of apoptotic signaling pathway","18/271","406/18860",0.0443349753694581,3.08545252940214,5.12901570886099,2.55449800986288e-05,0.00220680244740932,0.0019689054836253,"RPS7/HSPA1B/HSPA1A/TNFAIP3/UBB/DNAJA1/HSPB1/ATF4/SOD1/IER3/YBX3/GRINA/SIAH1/BBC3/CDKN2D/HERPUD1/RRN3/SOD2",18
"GO:0034599","cellular response to oxidative stress","14/271","264/18860",0.053030303030303,3.69059599686906,5.31565331138959,3.01731012347822e-05,0.00253617148216683,0.00226276799018167,"HSPA1B/HSPA1A/FOS/TNFAIP3/OSER1/ATF4/SOD1/KDM6B/TXN/PRDX1/ERN1/ANKZF1/SOD2/GCH1",14
"GO:0090084","negative regulation of inclusion body assembly","4/271","14/18860",0.285714285714286,19.8840274117027,8.5342430788125,3.72602655152007e-05,0.00304945857242827,0.00272072188083294,"HSPA1B/HSPA1A/DNAJB1/DNAJB6",4
"GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator","8/271","88/18860",0.0909090909090909,6.32673599463267,6.04732344805463,3.90246369864599e-05,0.00311196464174078,0.00277648969220805,"RPS7/DDX5/DDIT4/UBB/CDIP1/BBC3/RRN3/TOPORS",8
"GO:0000302","response to reactive oxygen species","12/271","205/18860",0.0585365853658537,4.07380073800738,5.34282533107822,4.31888150144793e-05,0.00335793036737577,0.00299593990468862,"FOS/DUSP1/TNFAIP3/OSER1/SOD1/KDM6B/TXN/PRDX1/ERN1/ANKZF1/SOD2/GCH1",12
"GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","7/271","67/18860",0.104477611940299,7.27102494905546,6.20860220870113,4.87711318010051e-05,0.00368174609020483,0.00328484775555253,"HSPA1A/PPP1R15A/ATF4/GRINA/ERN1/BBC3/HERPUD1",7
"GO:1903321","negative regulation of protein modification by small protein conjugation or removal","8/271","91/18860",0.0879120879120879,6.1181622805239,5.90921977956171,4.97213298355637e-05,0.00368174609020483,0.00328484775555253,"RPS7/HSPA1B/HSPA1A/TNFAIP3/DNAJA1/VPS28/ISG15/SQSTM1",8
"GO:2001234","negative regulation of apoptotic signaling pathway","13/271","245/18860",0.0530612244897959,3.69274794788764,5.12227849964689,5.76188685589078e-05,0.00416731816786519,0.00371807435792609,"HSPA1B/HSPA1A/TNFAIP3/DNAJA1/HSPB1/ATF4/IER3/YBX3/GRINA/CDKN2D/HERPUD1/RRN3/SOD2",13
"GO:0000381","regulation of alternative mRNA splicing, via spliceosome","7/271","69/18860",0.101449275362319,7.06027060270603,6.08916269121875,5.90470389996884e-05,0.00417355207475071,0.0037236362393105,"SRSF2/DDX5/SRSF7/TIA1/RBM4/RBM14/RBM7",7
"GO:0070585","protein localization to mitochondrion","7/271","70/18860",0.1,6.95940959409594,6.03121524040983,6.48121570266147e-05,0.00438552444112609,0.00391275763303718,"HSP90AA1/DNAJA1/HSPD1/HSPA4/ISG15/DNLZ/TIMM17A",7
"GO:1900034","regulation of cellular response to heat","4/271","16/18860",0.25,17.3985239852399,7.92308225977895,6.62267858664758e-05,0.00438552444112609,0.00391275763303718,"IER5/DNAJB1/CHORDC1/DNAJB6",4
"GO:1901874","negative regulation of post-translational protein modification","8/271","95/18860",0.0842105263157895,5.86055544765974,5.73441846435911,6.76865508598238e-05,0.00438552444112609,0.00391275763303718,"RPS7/HSPA1B/HSPA1A/TNFAIP3/DNAJA1/VPS28/ISG15/SQSTM1",8
"GO:1905897","regulation of response to endoplasmic reticulum stress","8/271","95/18860",0.0842105263157895,5.86055544765974,5.73441846435911,6.76865508598238e-05,0.00438552444112609,0.00391275763303718,"HSPA1A/PPP1R15A/HSPA5/GRINA/ERN1/BBC3/DNAJB9/HERPUD1",8
"GO:0045732","positive regulation of protein catabolic process","12/271","217/18860",0.0552995391705069,3.8485214345231,5.09574187757972,7.48012921350384e-05,0.00474759221510142,0.00423579390049326,"HSPA1B/HSPA1A/HSP90AA1/ZFAND2A/TNFAIP3/VPS28/IER3/MYLIP/NSF/EZR/SMAD7/HERPUD1",12
"GO:0140694","membraneless organelle assembly","18/271","446/18860",0.0403587443946188,2.80873032945576,4.66748727914175,8.59756700717602e-05,0.00531692608596637,0.00474375263584612,"RPS27/RPS28/RPS15/HSPA1B/HSPA1A/CENPK/AUP1/TIA1/CENPT/SBDS/METTL17/E2F4/CHMP1B/EZR/RBM14/BSCL2/NOP2/SQSTM1",18
"GO:1903573","negative regulation of response to endoplasmic reticulum stress","6/271","51/18860",0.117647058823529,8.1875406989364,6.20581055426082,8.71907493197058e-05,0.00531692608596637,0.00474375263584612,"HSPA1A/PPP1R15A/HSPA5/GRINA/DNAJB9/HERPUD1",6
"GO:0048872","homeostasis of number of cells","16/271","369/18860",0.043360433604336,3.01763017630176,4.72596510355549,9.33989296562278e-05,0.00558597444674747,0.00498379713712179,"TSC22D3/HSPA1B/HSPA1A/TUBA1A/SOX4/TNFAIP3/CITED2/SELENOW/SOD1/ZFP36/CDK5RAP3/PRDX1/ISG15/ANXA1/ZC3H8/RRN3",16
"GO:0006979","response to oxidative stress","17/271","418/18860",0.0406698564593301,2.83038189233567,4.56921721904371,0.000123217472038554,0.00723030826490383,0.00645086904257455,"HSPA1B/HSPA1A/FOS/DUSP1/TNFAIP3/OSER1/ATF4/SOD1/KDM6B/TXN/PRDX1/ERN1/PSMB5/ANKZF1/GSS/SOD2/GCH1",17
"GO:0048545","response to steroid hormone","15/271","343/18860",0.043731778425656,3.04347358342388,4.61154803330394,0.000140583803296416,0.00809658570836768,0.00722376034092306,"HSPA1B/HSPA1A/FOS/DUSP1/DDX5/DDIT4/KDM5D/SGK1/SERPINF1/HSPA8/ZFP36/FKBP4/FOSB/IGFBP2/ANXA1",15
"GO:0042176","regulation of protein catabolic process","16/271","383/18860",0.0417754569190601,2.90732515680248,4.55327998788483,0.000143465911411891,0.00811234517256326,0.0072378209087415,"HSPA1B/HSPA1A/HSP90AA1/ZFAND2A/TNFAIP3/UBB/VPS28/HSP90AB1/IER3/MYLIP/NSF/CDK5RAP3/EZR/SMAD7/HERPUD1/AZIN1",16
"GO:0009636","response to toxic substance","13/271","270/18860",0.0481481481481481,3.35082684160175,4.69762981176066,0.000152964864396082,0.00849501300485382,0.00757923651406149,"FOS/SELENOW/GSTM2/ATF4/SOD1/KDM6B/TXN/PRDX1/MT2A/SOD2/GCH1/MT1X/AHR",13
"GO:0000028","ribosomal small subunit assembly","4/271","20/18860",0.2,13.9188191881919,6.97932352598235,0.000168493706873922,0.00919325312943682,0.00820220519519223,"RPS27/RPS28/RPS15/METTL17",4
"GO:1900101","regulation of endoplasmic reticulum unfolded protein response","5/271","37/18860",0.135135135135135,9.40460755958911,6.17859661894471,0.000176629563086026,0.0094709989861645,0.00845000958792677,"PPP1R15A/HSPA5/ERN1/BBC3/DNAJB9",5
"GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","8/271","111/18860",0.0720720720720721,5.01579069844753,5.12341418429871,0.000201855716730701,0.0106401911700421,0.00949316091529222,"DDIT4/IER3/CRIP1/CDIP1/BBC3/CDKN2D/SOD2/TOPORS",8
"GO:0070431","nucleotide-binding oligomerization domain containing 2 signaling pathway","4/271","21/18860",0.19047619047619,13.2560182744685,6.78494116612782,0.00020579820190307,0.0106672067986424,0.00951726421432442,"NFKBIA/HSPA1B/HSPA1A/TNFAIP3",4
"GO:0042255","ribosome assembly","6/271","60/18860",0.1,6.95940959409594,5.58233503950297,0.000217590909073951,0.0110935692986883,0.00989766412974867,"RPS27/RPS28/RPS15/SBDS/METTL17/NOP2",6
"GO:0034612","response to tumor necrosis factor","12/271","244/18860",0.0491803278688525,3.42266045611276,4.59896644206089,0.00022489242354779,0.0112808941489295,0.010064795050458,"NFKBIA/HSPA1B/HSPA1A/FOS/TUBA1A/TNFAIP3/ZFP36/YBX3/BIRC3/BIRC2/CARD16/GCH1",12
"GO:0000380","alternative mRNA splicing, via spliceosome","7/271","86/18860",0.0813953488372093,5.6646357161246,5.2348532813874,0.000239056305051205,0.0118010334715753,0.0105288624914783,"SRSF2/DDX5/SRSF7/TIA1/RBM4/RBM14/RBM7",7
"GO:0019430","removal of superoxide radicals","4/271","22/18860",0.181818181818182,12.6534719892653,6.60336407607283,0.0002487032886183,0.0118994958092756,0.0106167104258759,"SOD1/PRDX1/SOD2/GCH1",4
"GO:0036498","IRE1-mediated unfolded protein response","4/271","22/18860",0.181818181818182,12.6534719892653,6.60336407607283,0.0002487032886183,0.0118994958092756,0.0106167104258759,"HSPA5/ERN1/BBC3/DNAJB9",4
"GO:0071450","cellular response to oxygen radical","4/271","23/18860",0.173913043478261,12.1033210332103,6.43319784762479,0.000297678730302655,0.0136144242829597,0.0121467667659102,"SOD1/PRDX1/SOD2/GCH1",4
"GO:0071451","cellular response to superoxide","4/271","23/18860",0.173913043478261,12.1033210332103,6.43319784762479,0.000297678730302655,0.0136144242829597,0.0121467667659102,"SOD1/PRDX1/SOD2/GCH1",4
"GO:0090083","regulation of inclusion body assembly","4/271","23/18860",0.173913043478261,12.1033210332103,6.43319784762479,0.000297678730302655,0.0136144242829597,0.0121467667659102,"HSPA1B/HSPA1A/DNAJB1/DNAJB6",4
"GO:0031400","negative regulation of protein modification process","11/271","217/18860",0.0506912442396313,3.52781131497951,4.52202108091825,0.000315886046608601,0.0140671937749895,0.0125507269557868,"RPS7/HSPA1B/HSPA1A/DUSP1/TNFAIP3/DNAJA1/VPS28/CDK5RAP3/TARDBP/ISG15/SQSTM1",11
"GO:0098869","cellular oxidant detoxification","7/271","90/18860",0.0777777777777778,5.41287412874129,5.06671668242017,0.000316624940273075,0.0140671937749895,0.0125507269557868,"SELENOW/GSTM2/SOD1/TXN/PRDX1/SOD2/GCH1",7
"GO:0070432","regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway","3/271","10/18860",0.3,20.8782287822878,7.59168132333716,0.00032673740235214,0.0143120186100726,0.0127691592676092,"HSPA1B/HSPA1A/TNFAIP3",3
"GO:0030150","protein import into mitochondrial matrix","4/271","24/18860",0.166666666666667,11.5990159901599,6.27325280267841,0.000353202170600487,0.0152563715356599,0.0136117093816211,"HSP90AA1/HSPA4/DNLZ/TIMM17A",4
"GO:0071383","cellular response to steroid hormone stimulus","11/271","222/18860",0.0495495495495495,3.44835610518267,4.43064934747089,0.000383388566594981,0.0163334033165807,0.0145726353503154,"HSPA1B/HSPA1A/DDX5/DDIT4/KDM5D/SGK1/SERPINF1/HSPA8/ZFP36/FKBP4/ANXA1",11
"GO:0031960","response to corticosteroid","9/271","154/18860",0.0584415584415584,4.067187425121,4.6145161726435,0.000394973968949758,0.0165995816680236,0.0148101192340194,"FOS/DUSP1/DDIT4/SGK1/SERPINF1/ZFP36/FOSB/IGFBP2/ANXA1",9
"GO:0072595","maintenance of protein localization in organelle","5/271","45/18860",0.111111111111111,7.73267732677327,5.45956333284824,0.000450850286540498,0.018695258548546,0.0166798786711685,"TXN/INSIG1/HSPA5/SUPT7L/TOPORS",5
"GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","14/271","344/18860",0.0406976744186047,2.8323178580623,4.14116382451845,0.000481963300735151,0.0193711765254093,0.0172829315691247,"RSRP1/SRSF2/DDX5/SNRPN/SRSF7/HSPA8/LUC7L/TIA1/C9orf78/RBM4/RBM14/PPIL3/RBM7/KHDC4",14
"GO:0000398","mRNA splicing, via spliceosome","14/271","344/18860",0.0406976744186047,2.8323178580623,4.14116382451845,0.000481963300735151,0.0193711765254093,0.0172829315691247,"RSRP1/SRSF2/DDX5/SNRPN/SRSF7/HSPA8/LUC7L/TIA1/C9orf78/RBM4/RBM14/PPIL3/RBM7/KHDC4",14
"GO:0000303","response to superoxide","4/271","26/18860",0.153846153846154,10.7067839909168,5.98007620254498,0.000485836581666215,0.0193711765254093,0.0172829315691247,"SOD1/PRDX1/SOD2/GCH1",4
"GO:0034504","protein localization to nucleus","14/271","345/18860",0.0405797101449275,2.82410824108241,4.12870883636764,0.000496012216861249,0.0195265568916264,0.0174215616741673,"NFKBIA/NR4A1/HSP90AA1/TCP1/BAG3/KPNA2/TXN/INSIG1/DNAJB6/CDK5RAP3/TARDBP/SQSTM1/SUPT7L/TOPORS",14
"GO:0000375","RNA splicing, via transesterification reactions","14/271","348/18860",0.0402298850574713,2.79976248038342,4.09160882831147,0.000540271502533215,0.0206709587865862,0.0184425951468746,"RSRP1/SRSF2/DDX5/SNRPN/SRSF7/HSPA8/LUC7L/TIA1/C9orf78/RBM4/RBM14/PPIL3/RBM7/KHDC4",14
"GO:0070301","cellular response to hydrogen peroxide","6/271","71/18860",0.0845070422535211,5.88119120627826,4.97529828646267,0.000545750204203355,0.0206709587865862,0.0184425951468746,"TNFAIP3/OSER1/KDM6B/TXN/ERN1/ANKZF1",6
"GO:0045047","protein targeting to ER","5/271","47/18860",0.106382978723404,7.40362722776164,5.30715663738151,0.000552985426230393,0.0206709587865862,0.0184425951468746,"ZFAND2A/ZFAND2B/HSPA5/SGTB/HERPUD1",5
"GO:0072655","establishment of protein localization to mitochondrion","8/271","129/18860",0.062015503875969,4.31591292657113,4.56282122372552,0.000558489950102046,0.0206709587865862,0.0184425951468746,"HSP90AA1/DNAJA1/BAG3/HSPD1/HSPA4/BBC3/DNLZ/TIMM17A",8
"GO:0000305","response to oxygen radical","4/271","27/18860",0.148148148148148,10.3102364356977,5.84519226611165,0.000563932738622312,0.0206709587865862,0.0184425951468746,"SOD1/PRDX1/SOD2/GCH1",4
"GO:0006913","nucleocytoplasmic transport","14/271","350/18860",0.04,2.78376383763838,4.06709324991613,0.000571608506638717,0.0206709587865862,0.0184425951468746,"NFKBIA/RPS15/NR4A1/HSP90AA1/BAG3/IER3/KPNA2/TXN/INSIG1/RBM4/NXF1/TARDBP/NXT1/SQSTM1",14
"GO:0051169","nuclear transport","14/271","350/18860",0.04,2.78376383763838,4.06709324991613,0.000571608506638717,0.0206709587865862,0.0184425951468746,"NFKBIA/RPS15/NR4A1/HSP90AA1/BAG3/IER3/KPNA2/TXN/INSIG1/RBM4/NXF1/TARDBP/NXT1/SQSTM1",14
"GO:0010038","response to metal ion","14/271","351/18860",0.0398860398860399,2.77583288653399,4.05489989343267,0.000587847884937093,0.0210138726684409,0.0187485423435472,"FOS/DUSP1/TUBA1A/CACYBP/SERPINF1/ATF4/SOD1/CALM2/CRIP1/FOSB/MT2A/GSS/SOD2/MT1X",14
"GO:0046686","response to cadmium ion","5/271","48/18860",0.104166666666667,7.24938499384994,5.23427307002504,0.000610124460955115,0.0215623531087546,0.0192378956827474,"SOD1/MT2A/GSS/SOD2/MT1X",5
"GO:0002262","myeloid cell homeostasis","10/271","201/18860",0.0497512437810945,3.46239283288355,4.23767012566096,0.000679629820525021,0.0231051760545263,0.020614399756213,"HSPA1B/HSPA1A/CITED2/SELENOW/SOD1/ZFP36/CDK5RAP3/PRDX1/ISG15/ANXA1",10
"GO:0098754","detoxification","9/271","166/18860",0.0542168674698795,3.77317387631708,4.33307281573843,0.000680586421676582,0.0231051760545263,0.020614399756213,"SELENOW/GSTM2/SOD1/TXN/PRDX1/MT2A/SOD2/GCH1/MT1X",9
